,TractCode,ProviderName,CountBlocks,TechCode,Business,Proportion Served,Substantially Served
4726,47115050202,"Charter Communications, Inc.",342,50,3,0.88,False
4727,47115050202,EPB Fiber Optics,342,50,7,2.05,False
4728,47115050202,"EarthLink Business, LLC",342,30,1,0.29,False
4729,47115050202,"Level  3 Communications, LLC",342,30,1,0.29,False
4730,47115050202,"Level  3 Communications, LLC",342,50,1,0.29,False
4731,47115050202,MCI Communications Corporation,342,30,1,0.29,False
4732,47115050202,"SVE Connect, LLC",342,50,259,75.73,True
4733,47115050301,"COMCAST CABLE COMMUNICATIONS, LLC",380,43,1,0.26,False
4734,47115050301,"Charter Communications, Inc.",380,43,357,93.95,True
4735,47115050301,"Charter Communications, Inc.",380,50,3,0.79,False
4736,47115050301,EPB Fiber Optics,380,50,16,4.21,False
4737,47115050301,"EarthLink Business, LLC",380,10,5,1.32,False
4738,47115050301,MCI Communications Corporation,380,30,1,0.26,False
4739,47115050301,"SVE Connect, LLC",380,50,358,94.21,True
4740,47115050302,"Ben Lomand Rural Telephone Coop., Inc.",222,10,88,39.64,True
4741,47115050302,"Ben Lomand Rural Telephone Coop., Inc.",222,50,31,13.96,False
4742,47115050302,"COMCAST CABLE COMMUNICATIONS, LLC",222,43,1,0.45,False
4743,47115050302,"Charter Communications, Inc.",222,43,112,50.45,True
4744,47115050302,"Charter Communications, Inc.",222,50,1,0.45,False
4745,47115050302,"EarthLink Business, LLC",222,10,1,0.45,False
4746,47115050302,"SVE Connect, LLC",222,50,16,7.21,False
4747,47117955000,"Charter Communications, Inc.",288,43,6,2.08,False
4748,47117955000,"United Communications, Inc.",288,70,48,16.67,True
4749,47117955000,United Telephone Company,288,11,288,100.0,True
4750,47117955000,United Telephone Company,288,12,53,18.4,True
4751,47117955000,United Telephone Company,288,50,88,30.56,True
4752,47117955100,"COMCAST CABLE COMMUNICATIONS, LLC",256,43,1,0.39,False
4753,47117955100,"Charter Communications, Inc.",256,43,156,60.94,True
4754,47117955100,"Charter Communications, Inc.",256,50,1,0.39,False
4755,47117955100,Megawatt Communications LLC,256,50,2,0.78,False
4756,47117955100,"United Communications, Inc.",256,70,128,50.0,True
4757,47117955100,United Telephone Company,256,11,123,48.05,True
4758,47117955100,United Telephone Company,256,12,12,4.69,False
4759,47117955100,United Telephone Company,256,50,20,7.81,False
4760,47117955200,"Birch Communications, Inc.",343,30,1,0.29,False
4761,47117955200,"COMCAST CABLE COMMUNICATIONS, LLC",343,42,1,0.29,False
4762,47117955200,"Charter Communications, Inc.",343,43,230,67.06,True
4763,47117955200,"Charter Communications, Inc.",343,50,3,0.87,False
4764,47117955200,"EarthLink Business, LLC",343,10,2,0.58,False
4765,47117955200,Megawatt Communications LLC,343,50,2,0.58,False
4766,47117955200,TDS TELECOMMUNICATIONS LLC,343,11,1,0.29,False
4767,47117955200,"TailWind Voice & Data, Inc.",343,40,1,0.29,False
4768,47117955200,US LEC LLC,343,11,2,0.58,False
4769,47117955200,"United Communications, Inc.",343,70,173,50.44,True
4770,47117955200,United Telephone Company,343,11,1,0.29,False
4771,47117955300,"Birch Communications, Inc.",114,10,1,0.88,False
4772,47117955300,"Charter Communications, Inc.",114,43,114,100.0,True
4773,47117955300,Megawatt Communications LLC,114,50,1,0.88,False
4774,47117955300,"United Communications, Inc.",114,70,97,85.09,True
4775,47117955400,"Birch Communications, Inc.",142,10,1,0.7,False
4776,47117955400,"Charter Communications, Inc.",142,43,141,99.3,True
4777,47117955400,"Charter Communications, Inc.",142,50,4,2.82,False
4778,47117955400,Megawatt Communications LLC,142,50,3,2.11,False
4779,47117955400,US LEC LLC,142,11,4,2.82,False
4780,47117955400,"United Communications, Inc.",142,70,65,45.77,True
4781,47117955500,"Charter Communications, Inc.",366,43,20,5.46,False
4782,47117955500,Megawatt Communications LLC,366,50,2,0.55,False
4783,47117955500,Monster Broadband,366,70,46,12.57,False
4784,47117955500,TDS TELECOMMUNICATIONS LLC,366,10,7,1.91,False
4785,47117955500,TDS TELECOMMUNICATIONS LLC,366,11,5,1.37,False
4786,47117955500,TDS TELECOMMUNICATIONS LLC,366,12,11,3.01,False
4787,47117955500,"United Communications, Inc.",366,70,133,36.34,True
4788,47117955500,United Telephone Company,366,11,78,21.31,True
4789,47117955500,United Telephone Company,366,12,11,3.01,False
4790,47117955500,United Telephone Company,366,50,11,3.01,False
4791,47119010100,"Charter Communications, Inc.",187,43,91,48.66,True
4792,47119010201,"Charter Communications, Inc.",385,43,352,91.43,True
4793,47119010201,"Charter Communications, Inc.",385,50,6,1.56,False
4794,47119010201,Columbia Power and Water System,385,42,20,5.19,False
4795,47119010201,"EarthLink Business, LLC",385,10,1,0.26,False
4796,47119010201,"NuVox, Inc.",385,30,1,0.26,False
4797,47119010201,"United Communications, Inc.",385,70,60,15.58,True
4798,47119010202,"COMCAST CABLE COMMUNICATIONS, LLC",243,43,1,0.41,False
4799,47119010202,"Charter Communications, Inc.",243,43,228,93.83,True
4800,47119010202,"Charter Communications, Inc.",243,50,5,2.06,False
4801,47119010202,Columbia Power and Water System,243,42,7,2.88,False
4802,47119010202,"EarthLink Business, LLC",243,10,1,0.41,False
4803,47119010202,"EarthLink Business, LLC",243,30,1,0.41,False
4804,47119010202,"Level  3 Communications, LLC",243,30,1,0.41,False
4805,47119010202,"NuVox, Inc.",243,30,2,0.82,False
4806,47119010202,US LEC LLC,243,11,2,0.82,False
4807,47119010202,US LEC LLC,243,50,2,0.82,False
4808,47119010202,"United Communications, Inc.",243,70,38,15.64,True
4809,47119010202,United Telephone Company,243,11,7,2.88,False
4810,47119010202,"XO Communications Services, LLC",243,30,1,0.41,False
4811,47119010301,"Charter Communications, Inc.",191,43,183,95.81,True
4812,47119010301,"Charter Communications, Inc.",191,50,3,1.57,False
4813,47119010301,Columbia Power and Water System,191,42,13,6.81,False
4814,47119010301,"EarthLink Business, LLC",191,10,1,0.52,False
4815,47119010301,MCI Communications Corporation,191,30,1,0.52,False
4816,47119010301,United Telephone Company,191,11,6,3.14,False
4817,47119010302,"Charter Communications, Inc.",124,43,108,87.1,True
4818,47119010302,"Charter Communications, Inc.",124,50,3,2.42,False
4819,47119010302,Columbia Power and Water System,124,42,6,4.84,False
4820,47119010302,"NuVox, Inc.",124,30,2,1.61,False
4821,47119010400,"Charter Communications, Inc.",307,43,298,97.07,True
4822,47119010400,"Charter Communications, Inc.",307,50,7,2.28,False
4823,47119010400,Columbia Power and Water System,307,42,133,43.32,True
4824,47119010400,"EarthLink Business, LLC",307,10,2,0.65,False
4825,47119010400,"EarthLink Business, LLC",307,30,2,0.65,False
4826,47119010400,"NuVox, Inc.",307,30,3,0.98,False
4827,47119010400,"TailWind Voice & Data, Inc.",307,40,1,0.33,False
4828,47119010500,"Birch Communications, Inc.",225,30,2,0.89,False
4829,47119010500,"Charter Communications, Inc.",225,43,222,98.67,True
4830,47119010500,"Charter Communications, Inc.",225,50,1,0.44,False
4831,47119010500,Columbia Power and Water System,225,42,108,48.0,True
4832,47119010500,"EarthLink Business, LLC",225,10,1,0.44,False
4833,47119010500,"Level  3 Communications, LLC",225,30,2,0.89,False
4834,47119010500,MCI Communications Corporation,225,30,1,0.44,False
4835,47119010500,"NuVox, Inc.",225,30,4,1.78,False
4836,47119010500,"NuVox, Inc.",225,50,1,0.44,False
4837,47119010500,U.S. TelePacific Corp.,225,70,1,0.44,False
4838,47119010600,"Birch Communications, Inc.",192,10,1,0.52,False
4839,47119010600,"Charter Communications, Inc.",192,43,192,100.0,True
4840,47119010600,"Charter Communications, Inc.",192,50,1,0.52,False
4841,47119010600,Columbia Power and Water System,192,42,125,65.1,True
4842,47119010700,"Birch Communications, Inc.",139,30,2,1.44,False
4843,47119010700,"COMCAST CABLE COMMUNICATIONS, LLC",139,43,1,0.72,False
4844,47119010700,"Charter Communications, Inc.",139,43,139,100.0,True
4845,47119010700,"Charter Communications, Inc.",139,50,1,0.72,False
4846,47119010700,Columbia Power and Water System,139,42,108,77.7,True
4847,47119010700,"EarthLink Business, LLC",139,10,1,0.72,False
4848,47119010700,"EarthLink Business, LLC",139,30,1,0.72,False
4849,47119010700,"NuVox, Inc.",139,30,1,0.72,False
4850,47119010801,"Charter Communications, Inc.",92,43,92,100.0,True
4851,47119010801,"Charter Communications, Inc.",92,50,2,2.17,False
4852,47119010801,Columbia Power and Water System,92,42,63,68.48,True
4853,47119010801,"EarthLink Business, LLC",92,10,2,2.17,False
4854,47119010801,"EarthLink Business, LLC",92,30,1,1.09,False
4855,47119010801,"Level  3 Communications, LLC",92,30,1,1.09,False
4856,47119010801,"NuVox, Inc.",92,30,2,2.17,False
4857,47119010802,"Charter Communications, Inc.",330,43,324,98.18,True
4858,47119010802,"Charter Communications, Inc.",330,50,1,0.3,False
4859,47119010802,Columbia Power and Water System,330,42,123,37.27,True
4860,47119010802,"EarthLink Business, LLC",330,10,1,0.3,False
4861,47119010802,MCI Communications Corporation,330,30,1,0.3,False
4862,47119010802,"NuVox, Inc.",330,30,1,0.3,False
4863,47119010900,"Charter Communications, Inc.",152,43,129,84.87,True
4864,47119010900,Columbia Power and Water System,152,42,8,5.26,False
4865,47119010900,"JTM Broadband, LLC",152,70,13,8.55,False
4866,47119011001,"Charter Communications, Inc.",261,43,237,90.8,True
4867,47119011001,"Charter Communications, Inc.",261,50,2,0.77,False
4868,47119011001,"JTM Broadband, LLC",261,70,95,36.4,True
4869,47119011001,MCI Communications Corporation,261,30,2,0.77,False
4870,47119011002,"Charter Communications, Inc.",351,43,319,90.88,True
4871,47119011002,"Charter Communications, Inc.",351,50,2,0.57,False
4872,47119011002,"EarthLink Business, LLC",351,10,2,0.57,False
4873,47119011002,"JTM Broadband, LLC",351,70,156,44.44,True
4874,47119011002,"Level  3 Communications, LLC",351,50,1,0.28,False
4875,47119011002,MCI Communications Corporation,351,30,1,0.28,False
4876,47119011101,"Charter Communications, Inc.",195,43,189,96.92,True
4877,47119011101,"Charter Communications, Inc.",195,50,1,0.51,False
4878,47119011101,Columbia Power and Water System,195,42,89,45.64,True
4879,47119011102,"Charter Communications, Inc.",114,43,112,98.25,True
4880,47119011102,"Charter Communications, Inc.",114,50,1,0.88,False
4881,47119011102,Columbia Power and Water System,114,42,22,19.3,True
4882,47119011102,"EarthLink Business, LLC",114,50,1,0.88,False
4883,47119011102,"NuVox, Inc.",114,30,1,0.88,False
4884,47119011200,"Birch Communications, Inc.",306,10,1,0.33,False
4885,47119011200,"Charter Communications, Inc.",306,43,227,74.18,True
4886,47119011200,Monster Broadband,306,70,3,0.98,False
4887,47119011200,US LEC LLC,306,11,2,0.65,False
4888,47119011200,"United Communications, Inc.",306,70,56,18.3,True
4889,47121960100,"Charter Communications, Inc.",296,43,103,34.8,True
4890,47121960200,"COMCAST CABLE COMMUNICATIONS, LLC",383,43,1,0.26,False
4891,47121960200,"Charter Communications, Inc.",383,43,207,54.05,True
4892,47121960200,"Charter Communications, Inc.",383,50,1,0.26,False
4893,47121960300,"Charter Communications, Inc.",149,43,92,61.74,True
4894,47121960300,EPB Fiber Optics,149,50,2,1.34,False
4895,47121960300,US LEC LLC,149,11,2,1.34,False
4896,47123925000,BreezeAir Networks LLC,443,70,356,80.36,True
4897,47123925000,"COMCAST CABLE COMMUNICATIONS, LLC",443,42,21,4.74,False
4898,47123925000,"COMCAST CABLE COMMUNICATIONS, LLC",443,43,6,1.35,False
4899,47123925000,"Charter Communications, Inc.",443,43,36,8.13,False
4900,47123925000,"Charter Communications, Inc.",443,50,2,0.45,False
4901,47123925000,"Level  3 Communications, LLC",443,30,1,0.23,False
4902,47123925000,MCI Communications Corporation,443,30,2,0.45,False
4903,47123925000,TDS TELECOMMUNICATIONS LLC,443,10,8,1.81,False
4904,47123925000,TDS TELECOMMUNICATIONS LLC,443,11,20,4.51,False
4905,47123925000,TDS TELECOMMUNICATIONS LLC,443,12,34,7.67,False
4906,47123925000,TDS TELECOMMUNICATIONS LLC,443,50,3,0.68,False
4907,47123925000,US LEC LLC,443,11,2,0.45,False
4908,47123925100,America Internet & Communications,333,70,1,0.3,False
4909,47123925100,"Birch Communications, Inc.",333,30,1,0.3,False
4910,47123925100,"COMCAST CABLE COMMUNICATIONS, LLC",333,42,1,0.3,False
4911,47123925100,"Charter Communications, Inc.",333,43,291,87.39,True
4912,47123925100,"Charter Communications, Inc.",333,50,9,2.7,False
4913,47123925200,"Birch Communications, Inc.",346,10,1,0.29,False
4914,47123925200,"Birch Communications, Inc.",346,30,1,0.29,False
4915,47123925200,"COMCAST CABLE COMMUNICATIONS, LLC",346,43,1,0.29,False
4916,47123925200,"Charter Communications, Inc.",346,43,306,88.44,True
4917,47123925200,"Charter Communications, Inc.",346,50,4,1.16,False
4918,47123925200,"EarthLink Business, LLC",346,10,3,0.87,False
4919,47123925200,"EarthLink Business, LLC",346,30,1,0.29,False
4920,47123925200,MCI Communications Corporation,346,30,2,0.58,False
4921,47123925200,US LEC LLC,346,11,2,0.58,False
4922,47123925300,"COMCAST CABLE COMMUNICATIONS, LLC",313,43,2,0.64,False
4923,47123925300,"Charter Communications, Inc.",313,43,244,77.96,True
4924,47123925300,"Charter Communications, Inc.",313,50,4,1.28,False
4925,47123925300,US LEC LLC,313,11,2,0.64,False
4926,47123925400,"Birch Communications, Inc.",392,30,1,0.26,False
4927,47123925400,BreezeAir Networks LLC,392,70,42,10.71,False
4928,47123925400,"Charter Communications, Inc.",392,43,338,86.22,True
4929,47123925400,"Charter Communications, Inc.",392,50,5,1.28,False
4930,47123925400,"EarthLink Business, LLC",392,10,2,0.51,False
4931,47123925400,TDS TELECOMMUNICATIONS LLC,392,12,1,0.26,False
4932,47123925501,TDS TELECOMMUNICATIONS LLC,135,10,6,4.44,False
4933,47123925501,TDS TELECOMMUNICATIONS LLC,135,11,14,10.37,False
4934,47123925501,TDS TELECOMMUNICATIONS LLC,135,12,22,16.3,True
4935,47123925502,TDS TELECOMMUNICATIONS LLC,324,10,9,2.78,False
4936,47123925502,TDS TELECOMMUNICATIONS LLC,324,11,13,4.01,False
4937,47123925502,TDS TELECOMMUNICATIONS LLC,324,12,28,8.64,False
4938,47125100100,"COMCAST CABLE COMMUNICATIONS, LLC",78,43,6,7.69,False
4939,47125100100,"Charter Communications, Inc.",78,43,78,100.0,True
4940,47125100100,"Charter Communications, Inc.",78,50,2,2.56,False
4941,47125100100,MCI Communications Corporation,78,30,1,1.28,False
4942,47125100100,"NuVox, Inc.",78,30,2,2.56,False
4943,47125100200,"Birch Communications, Inc.",67,10,1,1.49,False
4944,47125100200,"COMCAST CABLE COMMUNICATIONS, LLC",67,43,5,7.46,False
4945,47125100200,"Charter Communications, Inc.",67,43,67,100.0,True
4946,47125100200,"NuVox, Inc.",67,30,2,2.99,False
4947,47125100300,"COMCAST CABLE COMMUNICATIONS, LLC",77,43,3,3.9,False
4948,47125100300,"Charter Communications, Inc.",77,43,77,100.0,True
4949,47125100300,"EarthLink Business, LLC",77,10,1,1.3,False
4950,47125100300,"Level  3 Communications, LLC",77,30,1,1.3,False
4951,47125100300,MCI Communications Corporation,77,30,1,1.3,False
4952,47125100400,"Birch Communications, Inc.",45,10,1,2.22,False
4953,47125100400,"COMCAST CABLE COMMUNICATIONS, LLC",45,43,1,2.22,False
4954,47125100400,"Charter Communications, Inc.",45,43,45,100.0,True
4955,47125100400,"Charter Communications, Inc.",45,50,3,6.67,False
4956,47125100400,"NuVox, Inc.",45,30,1,2.22,False
4957,47125100500,"Birch Communications, Inc.",67,10,2,2.99,False
4958,47125100500,"COMCAST CABLE COMMUNICATIONS, LLC",67,43,2,2.99,False
4959,47125100500,"Charter Communications, Inc.",67,43,67,100.0,True
4960,47125100500,"EarthLink Business, LLC",67,10,1,1.49,False
4961,47125100500,"NuVox, Inc.",67,30,2,2.99,False
4962,47125100601,"Charter Communications, Inc.",46,43,46,100.0,True
4963,47125100601,"Charter Communications, Inc.",46,50,1,2.17,False
4964,47125100601,"Level  3 Communications, LLC",46,30,1,2.17,False
4965,47125100602,"Birch Communications, Inc.",52,10,1,1.92,False
4966,47125100602,"COMCAST CABLE COMMUNICATIONS, LLC",52,43,1,1.92,False
4967,47125100602,"Charter Communications, Inc.",52,43,52,100.0,True
4968,47125100602,"EarthLink Business, LLC",52,10,1,1.92,False
4969,47125100700,"Birch Communications, Inc.",32,10,1,3.12,False
4970,47125100700,"Charter Communications, Inc.",32,43,32,100.0,True
4971,47125100800,"COMCAST CABLE COMMUNICATIONS, LLC",137,43,11,8.03,False
4972,47125100800,"Charter Communications, Inc.",137,43,137,100.0,True
4973,47125100800,"Charter Communications, Inc.",137,50,3,2.19,False
4974,47125100800,"EarthLink Business, LLC",137,10,3,2.19,False
4975,47125100800,"NuVox, Inc.",137,30,2,1.46,False
4976,47125100800,"NuVox, Inc.",137,50,1,0.73,False
4977,47125100900,"COMCAST CABLE COMMUNICATIONS, LLC",63,43,2,3.17,False
4978,47125100900,"Charter Communications, Inc.",63,43,63,100.0,True
4979,47125101001,"COMCAST CABLE COMMUNICATIONS, LLC",92,42,1,1.09,False
4980,47125101001,"COMCAST CABLE COMMUNICATIONS, LLC",92,43,4,4.35,False
4981,47125101001,"Charter Communications, Inc.",92,43,92,100.0,True
4982,47125101001,"EarthLink Business, LLC",92,10,1,1.09,False
4983,47125101002,"COMCAST CABLE COMMUNICATIONS, LLC",52,43,1,1.92,False
4984,47125101002,"Charter Communications, Inc.",52,43,52,100.0,True
4985,47125101101,"Charter Communications, Inc.",25,43,25,100.0,True
4986,47125101101,MCI Communications Corporation,25,30,1,4.0,False
4987,47125101101,"NuVox, Inc.",25,30,1,4.0,False
4988,47125101102,"COMCAST CABLE COMMUNICATIONS, LLC",89,43,9,10.11,False
4989,47125101102,"Charter Communications, Inc.",89,43,89,100.0,True
4990,47125101102,"Windstream Norlight, LLC",89,30,1,1.12,False
4991,47125101103,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,4,12.5,False
4992,47125101103,"Charter Communications, Inc.",32,43,32,100.0,True
4993,47125101103,Mediacom Southeast LLC,32,43,1,3.12,False
4994,47125101103,"NuVox, Inc.",32,50,1,3.12,False
4995,47125101201,"COMCAST CABLE COMMUNICATIONS, LLC",20,43,2,10.0,False
4996,47125101201,"Charter Communications, Inc.",20,43,20,100.0,True
4997,47125101201,"NuVox, Inc.",20,50,1,5.0,False
4998,47125101202,"COMCAST CABLE COMMUNICATIONS, LLC",47,43,4,8.51,False
4999,47125101202,"Charter Communications, Inc.",47,43,44,93.62,True
5000,47125101303,"COMCAST CABLE COMMUNICATIONS, LLC",73,43,4,5.48,False
5001,47125101303,"Charter Communications, Inc.",73,43,73,100.0,True
5002,47125101304,"COMCAST CABLE COMMUNICATIONS, LLC",96,43,4,4.17,False
5003,47125101304,"Charter Communications, Inc.",96,43,96,100.0,True
5004,47125101304,"EarthLink Business, LLC",96,10,1,1.04,False
5005,47125101304,"EarthLink Business, LLC",96,20,1,1.04,False
5006,47125101304,"EarthLink Business, LLC",96,30,1,1.04,False
5007,47125101305,"COMCAST CABLE COMMUNICATIONS, LLC",20,42,1,5.0,False
5008,47125101305,"Charter Communications, Inc.",20,43,20,100.0,True
5009,47125101306,"COMCAST CABLE COMMUNICATIONS, LLC",50,43,4,8.0,False
